label,kind,count,cmc_mean,cmc_median,cmc_p25,cmc_p75,cmc_std,cheap_frac_<=2,heavy_frac_>=6,instant_frac,sorcery_frac,creature_frac,permanent_frac,persistence_mean,persistence_median,edhrec_median,edhrec_p25,edhrec_p75,is_land_frac,is_land_count,is_ramp_frac,is_ramp_count,is_card_draw_frac,is_card_draw_count,is_board_wipe_frac,is_board_wipe_count,is_removal_frac,is_removal_count,is_game_changer_frac,is_game_changer_count,is_mass_land_denial_frac,is_mass_land_denial_count,is_extra_turn_frac,is_extra_turn_count,is_nonland_tutor_frac,is_nonland_tutor_count,is_permanent_card_frac,is_permanent_card_count,has_persistent_output_frac,has_persistent_output_count,cmc_mean_z_global
lifegain__cheap_spell,theme+role,231,1.619047619047619,2.0,1.0,2.0,0.4944549252025927,1.0,0.0,0.6883116883116883,0.3116883116883117,0.0,0.0,0.16017316017316016,0.0,16763.0,8754.0,21661.0,0.0,0,0.004329004329004329,1,0.09956709956709957,23,0.0,0,0.15584415584415584,36,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.16017316017316016,37,-1.0714241919066185
lifegain__creature,theme+role,1355,3.622878228782288,3.0,2.0,5.0,1.639973623878381,0.2701107011070111,0.12472324723247233,0.0,0.0,1.0,1.0,1.1690036900369003,1.0,12854.5,6131.5,19914.25,0.0,0,0.09225092250922509,125,0.09446494464944649,128,0.0,0,0.02952029520295203,40,0.0,0,0.0,0,0.0,0,0.00959409594095941,13,1.0,1355,0.16900369003690036,229,0.1296994875443154
lifegain__enchantment,theme+role,295,3.0406779661016947,3.0,2.0,4.0,1.2371534637644344,0.3593220338983051,0.03389830508474576,0.0,0.0,0.10847457627118644,1.0,1.223728813559322,1.0,11257.0,5624.0,17544.5,0.0,0,0.030508474576271188,9,0.13220338983050847,39,0.006779661016949152,2,0.05084745762711865,15,0.0,0,0.0,0,0.003389830508474576,1,0.010169491525423728,3,1.0,295,0.22372881355932203,66,-0.21927937239076123
lifegain__instant,theme+role,296,2.635135135135135,2.0,2.0,3.0,1.3859753549184048,0.5371621621621622,0.0472972972972973,1.0,0.0,0.0,0.0,0.14189189189189189,0.0,16320.5,8412.75,21971.25,0.0,0,0.006756756756756757,2,0.11148648648648649,33,0.0,0,0.1858108108108108,55,0.0,0,0.0,0,0.0033783783783783786,1,0.0,0,0.0,0,0.14189189189189189,42,-0.4623673334884316
lifegain__land,theme+role,51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0392156862745098,0.0,2812.0,1036.0,6504.5,1.0,51,0.8823529411764706,45,0.0196078431372549,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.11764705882352941,6,0.0,0,0.0392156862745098,2,-2.0419036445856293
lifegain__legendary,theme+role,411,3.9854014598540144,4.0,3.0,5.0,1.5752900391493385,0.15085158150851583,0.15085158150851583,0.0,0.0,0.754257907542579,1.0,1.3357664233576643,1.0,6727.0,3927.0,10444.0,0.0072992700729927005,3,0.12895377128953772,53,0.170316301703163,70,0.004866180048661801,2,0.043795620437956206,18,0.0,0,0.0024330900243309003,1,0.0024330900243309003,1,0.014598540145985401,6,0.9927007299270073,408,0.34306569343065696,141,0.3470009076723222
lifegain__planeswalker,theme+role,67,4.656716417910448,4.0,4.0,6.0,1.2760975820775553,0.0,0.2835820895522388,0.0,0.0,0.0,1.0,1.5970149253731343,2.0,7961.0,4762.25,12842.5,0.0,0,0.029850746268656716,2,0.1791044776119403,12,0.014925373134328358,1,0.16417910447761194,11,0.0,0,0.014925373134328358,1,0.014925373134328358,1,0.04477611940298507,3,1.0,67,0.5970149253731343,40,0.7493963439801651
lifegain__sac_outlet_creature,theme+role,72,3.1944444444444446,3.0,2.0,4.0,1.5602607411092908,0.3194444444444444,0.06944444444444445,0.05555555555555555,0.041666666666666664,0.6944444444444444,0.9027777777777778,1.0555555555555556,1.0,9838.0,7043.25,16746.5,0.041666666666666664,3,0.05555555555555555,4,0.2638888888888889,19,0.0,0,0.05555555555555555,4,0.0,0,0.0,0,0.0,0,0.0,0,0.8611111111111112,62,0.19444444444444445,14,-0.1271096264321886
lifegain__sorcery,theme+role,246,3.6463414634146343,3.0,2.0,5.0,1.7252685749646226,0.2926829268292683,0.15853658536585366,0.0,1.0,0.0,0.0,0.21544715447154472,0.0,17493.5,9984.25,23514.0,0.0,0,0.0,0,0.10975609756097561,27,0.032520325203252036,8,0.13821138211382114,34,0.0,0,0.0,0,0.0040650406504065045,1,0.024390243902439025,6,0.0,0,0.21544715447154472,53,0.14376367369683468
lifegain__spell,theme+role,542,3.0940959409594098,3.0,2.0,4.0,1.6289590472173325,0.4261992619926199,0.09778597785977859,0.5461254612546126,0.45387453874538747,0.0,0.0,0.1752767527675277,0.0,17068.5,8904.25,22720.25,0.0,0,0.0036900369003690036,2,0.11070110701107011,60,0.014760147601476014,8,0.16420664206642066,89,0.0,0,0.0,0,0.0036900369003690036,2,0.01107011070110701,6,0.0,0,0.1752767527675277,95,-0.18725990218294167
lifegain__spot_removal_creature,theme+role,55,3.6363636363636362,4.0,2.0,5.0,1.7094777125153686,0.32727272727272727,0.18181818181818182,0.32727272727272727,0.2545454545454545,0.21818181818181817,0.41818181818181815,0.6545454545454545,1.0,14272.0,9564.0,21785.0,0.0,0,0.03636363636363636,2,0.07272727272727272,4,0.0,0,1.0,55,0.0,0,0.0,0,0.0,0,0.01818181818181818,1,0.41818181818181815,23,0.23636363636363636,13,0.13778282667204214
lifegain__token_engine,theme+role,224,3.59375,4.0,3.0,4.0,1.511904029574251,0.23214285714285715,0.09821428571428571,0.004464285714285714,0.013392857142857142,0.59375,0.9821428571428571,1.9732142857142858,2.0,7142.0,4160.0,10844.5,0.008928571428571428,2,0.125,28,0.16964285714285715,38,0.004464285714285714,1,0.049107142857142856,11,0.0,0,0.0,0,0.0,0,0.004464285714285714,1,0.9732142857142857,218,1.0,224,0.11223962583699136
lifegain__token_maker_once,theme+role,158,3.430379746835443,3.0,2.0,5.0,1.6777286054406595,0.3227848101265823,0.1518987341772152,0.21518987341772153,0.2911392405063291,0.34810126582278483,0.4936708860759494,1.4873417721518987,1.0,12052.0,6801.0,15438.0,0.0,0,0.012658227848101266,2,0.12658227848101267,20,0.006329113924050633,1,0.0949367088607595,15,0.0,0,0.0,0,0.006329113924050633,1,0.03164556962025317,5,0.4873417721518987,77,1.0,158,0.01431324491409186
lifegain__x_spell,theme+role,60,2.966666666666667,2.0,2.0,4.0,1.834545054108935,0.5333333333333333,0.1,0.21666666666666667,0.35,0.3333333333333333,0.43333333333333335,0.65,1.0,11983.0,4252.0,18327.5,0.0,0,0.08333333333333333,5,0.06666666666666667,4,0.016666666666666666,1,0.03333333333333333,2,0.0,0,0.0,0,0.0,0,0.0,0,0.43333333333333335,26,0.21666666666666667,13,-0.26364276511791224
sacrifice__artifact,theme+role,200,3.315,3.0,2.0,4.0,1.796044264487933,0.31,0.075,0.0,0.0,0.54,1.0,1.12,1.0,14836.0,7714.75,22893.75,0.0,0,0.08,16,0.155,31,0.01,2,0.06,12,0.0,0,0.0,0,0.0,0,0.045,9,1.0,200,0.12,24,-0.05484696522535456
sacrifice__card_draw_burst,theme+role,119,2.7142857142857144,3.0,2.0,3.5,1.329325709800685,0.47058823529411764,0.025210084033613446,0.15966386554621848,0.09243697478991597,0.6134453781512605,0.7478991596638656,0.8991596638655462,1.0,13907.0,7075.5,18854.5,0.008403361344537815,1,0.08403361344537816,10,1.0,119,0.008403361344537815,1,0.025210084033613446,3,0.0,0,0.0,0,0.0,0,0.01680672268907563,2,0.7394957983193278,88,0.15966386554621848,19,-0.4149233856825816
sacrifice__card_draw_engine,theme+role,113,3.5486725663716814,4.0,3.0,5.0,1.4754099501853046,0.24778761061946902,0.07079646017699115,0.008849557522123894,0.008849557522123894,0.6814159292035398,0.9823008849557522,1.238938053097345,1.0,10451.0,4885.5,18479.5,0.0,0,0.07964601769911504,9,1.0,113,0.0,0,0.008849557522123894,1,0.0,0,0.0,0,0.0,0,0.017699115044247787,2,0.9734513274336283,110,0.26548672566371684,30,0.0852195909713594
sacrifice__cheap_spell,theme+role,103,1.5242718446601942,2.0,1.0,2.0,0.49941053008200714,1.0,0.0,0.5436893203883495,0.4563106796116505,0.0,0.0,0.1262135922330097,0.0,12812.0,3969.5,17613.0,0.0,0,0.038834951456310676,4,0.18446601941747573,19,0.0,0,0.1941747572815534,20,0.0,0,0.0,0,0.0,0,0.05825242718446602,6,0.0,0,0.1262135922330097,13,-1.1282340970463094
sacrifice__creature,theme+role,1398,3.388412017167382,3.0,2.0,4.0,1.687302635028223,0.315450643776824,0.09656652360515021,0.0,0.0,1.0,1.0,1.1180257510729614,1.0,18031.5,10243.75,25692.0,0.0,0,0.09513590844062947,133,0.1072961373390558,150,0.000715307582260372,1,0.09084406294706723,127,0.0,0,0.0,0,0.000715307582260372,1,0.023605150214592276,33,1.0,1398,0.11802575107296137,165,-0.01084279054729798
sacrifice__death_payoff,theme+role,95,3.863157894736842,4.0,3.0,5.0,1.7327223868254529,0.2,0.15789473684210525,0.021052631578947368,0.031578947368421054,0.4842105263157895,0.9473684210526315,1.0315789473684212,1.0,11282.0,4264.5,18103.25,0.0,0,0.031578947368421054,3,0.16842105263157894,16,0.031578947368421054,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9368421052631579,89,0.09473684210526316,9,0.27372643027416543
sacrifice__dies_trigger,theme+role,95,3.863157894736842,4.0,3.0,5.0,1.7327223868254529,0.2,0.15789473684210525,0.021052631578947368,0.031578947368421054,0.4842105263157895,0.9473684210526315,1.0315789473684212,1.0,11282.0,4264.5,18103.25,0.0,0,0.031578947368421054,3,0.16842105263157894,16,0.031578947368421054,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9368421052631579,89,0.09473684210526316,9,0.27372643027416543
sacrifice__enchantment,theme+role,219,3.0593607305936072,3.0,2.0,4.0,1.34168896235302,0.3515981735159817,0.0410958904109589,0.0,0.0,0.0502283105022831,1.0,1.1689497716894977,1.0,15663.0,7745.0,23734.5,0.0,0,0.0091324200913242,2,0.1324200913242009,29,0.0091324200913242,2,0.0684931506849315,15,0.0,0,0.0,0,0.0091324200913242,2,0.0273972602739726,6,1.0,219,0.1689497716894977,37,-0.20808066591336463
sacrifice__instant,theme+role,101,2.5247524752475248,2.0,2.0,3.0,1.2475247524752473,0.5544554455445545,0.009900990099009901,1.0,0.0,0.0,0.0,0.1485148514851485,0.0,14503.0,6866.0,20085.0,0.0,0,0.0297029702970297,3,0.19801980198019803,20,0.0,0,0.07920792079207921,8,0.0,0,0.0,0,0.0,0,0.04950495049504951,5,0.0,0,0.1485148514851485,15,-0.5285322208535084
sacrifice__legendary,theme+role,201,3.8756218905472637,4.0,3.0,5.0,1.6175199788283494,0.15920398009950248,0.11940298507462686,0.0,0.004975124378109453,0.8208955223880597,0.9950248756218906,1.318407960199005,1.0,7761.0,3676.0,11568.0,0.024875621890547265,5,0.19402985074626866,39,0.19402985074626866,39,0.004975124378109453,1,0.024875621890547265,5,0.0,0,0.0,0,0.0,0,0.03980099502487562,8,0.9701492537313433,195,0.3482587064676617,70,0.28119752111175716
sacrifice__sac_outlet_creature,theme+role,503,3.341948310139165,3.0,2.0,4.0,1.5897190135554675,0.31809145129224653,0.09145129224652088,0.07554671968190854,0.1073558648111332,0.6381709741550696,0.8170974155069582,0.9324055666003976,1.0,14230.0,7048.5,20790.0,0.015904572564612324,8,0.09940357852882704,50,0.14314115308151093,72,0.005964214711729622,3,0.08946322067594434,45,0.0,0,0.0,0,0.0,0,0.039761431411530816,20,0.8011928429423459,403,0.1312127236580517,66,-0.03869377679111625
sacrifice__sac_outlet_permanent,theme+role,287,3.2125435540069684,3.0,2.0,4.0,1.887086912321097,0.37630662020905925,0.08362369337979095,0.14285714285714285,0.10104529616724739,0.5749128919860628,0.7560975609756098,0.8850174216027874,1.0,14602.0,7519.0,21672.0,0.017421602787456445,5,0.1254355400696864,36,0.18815331010452963,54,0.0,0,0.07317073170731707,21,0.0,0,0.0,0,0.0,0,0.0627177700348432,18,0.7386759581881533,212,0.14634146341463414,42,-0.11626077076199665
sacrifice__sorcery,theme+role,101,2.9207920792079207,3.0,2.0,4.0,1.7330975435280052,0.46534653465346537,0.06930693069306931,0.0,1.0,0.0,0.0,0.10891089108910891,0.0,13365.0,6593.0,20358.0,0.0,0,0.019801980198019802,2,0.1188118811881188,12,0.04950495049504951,5,0.22772277227722773,23,0.0,0,0.0,0,0.0,0,0.09900990099009901,10,0.0,0,0.10891089108910891,11,-0.29114062497396004
sacrifice__spell,theme+role,202,2.722772277227723,2.0,2.0,4.0,1.5228868617487294,0.5099009900990099,0.039603960396039604,0.5,0.5,0.0,0.0,0.12871287128712872,0.0,14179.5,6820.5,20306.25,0.0,0,0.024752475247524754,5,0.15841584158415842,32,0.024752475247524754,5,0.15346534653465346,31,0.0,0,0.0,0,0.0,0,0.07425742574257425,15,0.0,0,0.12871287128712872,26,-0.40983642291373407
sacrifice__token_engine,theme+role,179,3.3966480446927374,3.0,2.0,4.0,1.5296656603820467,0.27932960893854747,0.07262569832402235,0.0111731843575419,0.027932960893854747,0.6703910614525139,0.9608938547486033,1.9385474860335195,2.0,10162.0,4637.5,15631.0,0.0223463687150838,4,0.16201117318435754,29,0.20670391061452514,37,0.0,0,0.0223463687150838,4,0.0,0,0.0,0,0.0,0,0.0111731843575419,2,0.9385474860335196,168,1.0,179,-0.0059060021594691285
sacrifice__token_maker_once,theme+role,59,3.2033898305084745,3.0,2.0,4.0,1.2726545194978394,0.3389830508474576,0.05084745762711865,0.2033898305084746,0.1016949152542373,0.5932203389830508,0.6949152542372882,1.694915254237288,2.0,12885.0,7670.0,17695.0,0.0,0,0.1016949152542373,6,0.1864406779661017,11,0.0,0,0.01694915254237288,1,0.0,0,0.0,0,0.0,0,0.03389830508474576,2,0.6949152542372882,41,1.0,59,-0.12174763876160435
sacrifice__tutor_any,theme+role,65,2.953846153846154,3.0,2.0,4.0,1.6022173983938561,0.36923076923076925,0.06153846153846154,0.07692307692307693,0.15384615384615385,0.5076923076923077,0.7692307692307693,0.7538461538461538,1.0,6166.0,1855.0,12094.0,0.07692307692307693,5,0.15384615384615385,10,0.06153846153846154,4,0.0,0,0.015384615384615385,1,0.0,0,0.0,0,0.0,0,1.0,65,0.6923076923076923,45,0.06153846153846154,4,-0.27132755716401297
spellslinger__artifact,theme+role,188,3.3882978723404253,3.0,2.0,4.0,1.7993117113708574,0.324468085106383,0.14361702127659576,0.0,0.0,0.30319148936170215,1.0,1.0904255319148937,1.0,12550.0,5440.0,16868.5,0.0,0,0.1595744680851064,30,0.13829787234042554,26,0.0,0,0.03723404255319149,7,0.0,0,0.0,0,0.005319148936170213,1,0.02127659574468085,4,1.0,188,0.09042553191489362,17,-0.01091121052944535
spellslinger__cantrip,theme+role,91,1.6813186813186813,2.0,1.0,2.0,0.4889801200282855,1.0,0.0,0.7912087912087912,0.2087912087912088,0.0,0.0,0.03296703296703297,0.0,13991.0,7699.0,20022.0,0.0,0,0.0,0,1.0,91,0.01098901098901099,1,0.18681318681318682,17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.03296703296703297,3,-1.0340980591112718
spellslinger__card_draw_burst,theme+role,401,3.0448877805486285,3.0,2.0,4.0,1.9957511101440502,0.43640897755610975,0.13466334164588528,0.3092269326683292,0.18204488778054864,0.27680798004987534,0.5087281795511222,0.4513715710723192,0.0,14311.0,6853.0,20998.0,0.11471321695760599,46,0.14214463840399003,57,1.0,401,0.007481296758104738,3,0.11970074812967581,48,0.0,0,0.0024937655860349127,1,0.0,0,0.034912718204488775,14,0.3940149625935162,158,0.057356608478802994,23,-0.2167559516017274
spellslinger__card_draw_engine,theme+role,141,3.375886524822695,3.0,2.0,4.0,1.499593359028551,0.2907801418439716,0.0851063829787234,0.0425531914893617,0.028368794326241134,0.6879432624113475,0.9290780141843972,1.0638297872340425,1.0,9168.0,3446.75,14150.75,0.0,0,0.14184397163120568,20,1.0,141,0.0,0,0.02127659574468085,3,0.0,0,0.0,0,0.0,0,0.0070921985815602835,1,0.9219858156028369,130,0.14184397163120568,20,-0.01835074325492577
spellslinger__cheap_spell,theme+role,468,1.5534188034188035,2.0,1.0,2.0,0.546286081392666,1.0,0.0,0.6217948717948718,0.3782051282051282,0.0,0.0,0.0876068376068376,0.0,13847.5,7583.25,19980.25,0.0,0,0.008547008547008548,4,0.19444444444444445,91,0.004273504273504274,2,0.16666666666666666,78,0.0,0,0.0,0,0.0,0,0.017094017094017096,8,0.0,0,0.0876068376068376,41,-1.1107630083330866
spellslinger__counterspell,theme+role,70,3.1,3.0,2.0,4.0,1.3851250588201158,0.34285714285714286,0.05714285714285714,0.7142857142857143,0.0,0.2571428571428571,0.2857142857142857,0.37142857142857144,0.0,9241.0,3844.75,13215.5,0.0,0,0.07142857142857142,5,0.17142857142857143,12,0.0,0,1.0,70,0.0,0,0.0,0,0.0,0,0.014285714285714285,1,0.2857142857142857,20,0.08571428571428572,6,-0.1837209278384643
spellslinger__creature,theme+role,1462,3.971956224350205,4.0,3.0,5.0,1.7555560043873852,0.21135430916552667,0.19493844049247605,0.0,0.0,1.0,1.0,1.1162790697674418,1.0,13756.5,7386.25,20439.0,0.0,0,0.2270861833105335,332,0.14227086183310533,208,0.0006839945280437756,1,0.05540355677154583,81,0.0,0,0.0006839945280437756,1,0.0,0,0.04719562243502052,69,1.0,1462,0.11627906976744186,170,0.3389416482414275
spellslinger__enchantment,theme+role,324,3.1141975308641974,3.0,2.0,4.0,1.4685748228688498,0.4012345679012346,0.07407407407407407,0.0,0.0,0.04938271604938271,1.0,1.1481481481481481,1.0,13983.0,6208.25,20847.75,0.0,0,0.024691358024691357,8,0.17592592592592593,57,0.0,0,0.08333333333333333,27,0.0,0,0.0,0,0.0,0,0.009259259259259259,3,1.0,324,0.14814814814814814,48,-0.17521073220222694
spellslinger__flashback_piece,theme+role,217,3.0737327188940093,3.0,2.0,4.0,1.6104787571335184,0.43317972350230416,0.07834101382488479,0.3087557603686636,0.6175115207373272,0.055299539170506916,0.07373271889400922,0.2995391705069124,0.0,13082.0,7481.0,19730.0,0.0,0,0.059907834101382486,13,0.06912442396313365,15,0.0,0,0.07373271889400922,16,0.0,0,0.004608294930875576,1,0.0,0,0.02304147465437788,5,0.07373271889400922,16,0.22580645161290322,49,-0.19946589808591314
spellslinger__instant,theme+role,553,2.663652802893309,2.0,2.0,3.0,1.4215083941136413,0.5262206148282098,0.045207956600361664,1.0,0.0,0.0,0.0,0.059674502712477394,0.0,14925.0,7701.0,20931.0,0.0,0,0.0054249547920434,3,0.23508137432188064,130,0.003616636528028933,2,0.24050632911392406,133,0.0,0,0.0,0,0.0,0,0.0162748643761302,9,0.0,0,0.059674502712477394,33,-0.44527345047224554
spellslinger__land,theme+role,58,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.017241379310344827,0.0,1932.5,760.75,3897.5,1.0,58,0.9827586206896551,57,0.7931034482758621,46,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.1896551724137931,11,0.0,0,0.017241379310344827,1,-2.0419036445856293
spellslinger__legendary,theme+role,334,4.002994011976048,4.0,3.0,5.0,1.5563247490530507,0.1467065868263473,0.1377245508982036,0.0,0.0029940119760479044,0.8772455089820359,0.9970059880239521,1.2365269461077844,1.0,7528.0,4563.0,11864.5,0.0029940119760479044,1,0.3143712574850299,105,0.1497005988023952,50,0.0,0,0.023952095808383235,8,0.0,0,0.0,0,0.0,0,0.005988023952095809,2,0.9940119760479041,332,0.24251497005988024,81,0.3575461258325275
spellslinger__sorcery,theme+role,586,3.71160409556314,4.0,2.0,5.0,2.004372818654429,0.30204778156996587,0.17406143344709898,0.0,1.0,0.0,0.0,0.2098976109215017,0.0,12974.5,7238.0,19468.0,0.0,0,0.011945392491467578,7,0.13139931740614336,77,0.023890784982935155,14,0.07679180887372014,45,0.0,0,0.0034129692832764505,2,0.008532423208191127,5,0.042662116040955635,25,0.0,0,0.2098976109215017,123,0.18288299469934474
spellslinger__spell,theme+role,1139,3.202809482001756,3.0,2.0,4.0,1.8227301083779115,0.4108867427568042,0.11150131694468832,0.485513608428446,0.514486391571554,0.0,0.0,0.1369622475856014,0.0,13707.0,7527.0,20465.0,0.0,0,0.00877963125548727,10,0.18173836698858647,207,0.014047410008779631,16,0.1562774363476734,178,0.0,0,0.001755926251097454,2,0.004389815627743635,5,0.029850746268656716,34,0.0,0,0.1369622475856014,156,-0.12209550765349923
spellslinger__spell_copy,theme+role,89,3.50561797752809,3.0,2.0,4.0,1.4151951904569697,0.2808988764044944,0.06741573033707865,0.2247191011235955,0.02247191011235955,0.47191011235955055,0.7528089887640449,0.797752808988764,1.0,7855.0,3988.0,13033.0,0.02247191011235955,2,0.15730337078651685,14,0.07865168539325842,7,0.0,0,0.011235955056179775,1,0.0,0,0.0,0,0.0,0,0.0,0,0.7303370786516854,65,0.06741573033707865,6,0.05941207714367656
spellslinger__spell_payoff,theme+role,283,3.3568904593639575,3.0,2.0,4.0,1.3251495863348384,0.2862190812720848,0.0636042402826855,0.01060070671378092,0.01060070671378092,0.7597173144876325,0.9787985865724381,1.1908127208480566,1.0,12262.0,5217.0,18130.0,0.0,0,0.1166077738515901,33,0.127208480565371,36,0.0,0,0.007067137809187279,2,0.0,0,0.0,0,0.0035335689045936395,1,0.0,0,0.9752650176678446,276,0.21554770318021202,61,-0.029737246648998007
spellslinger__spot_removal_creature,theme+role,54,3.259259259259259,3.0,3.0,4.0,1.3496938635769333,0.24074074074074073,0.05555555555555555,0.42592592592592593,0.25925925925925924,0.2777777777777778,0.3148148148148148,0.3888888888888889,0.0,13925.0,6910.0,20317.75,0.0,0,0.018518518518518517,1,0.16666666666666666,9,0.0,0,1.0,54,0.0,0,0.0,0,0.0,0,0.037037037037037035,2,0.3148148148148148,17,0.07407407407407407,4,-0.08825873331023497
spellslinger__spot_removal_noncreature,theme+role,52,2.8846153846153846,3.0,2.0,3.25,1.2034221420893858,0.4230769230769231,0.019230769230769232,0.5576923076923077,0.21153846153846154,0.19230769230769232,0.23076923076923078,0.2692307692307692,0.0,16535.0,9393.25,21216.25,0.0,0,0.0,0,0.23076923076923078,12,0.0,0,1.0,52,0.0,0,0.0,0,0.0,0,0.0,0,0.23076923076923078,12,0.038461538461538464,2,-0.3128254342129572
spellslinger__storm_piece,theme+role,68,3.676470588235294,4.0,2.75,5.0,1.6929019330774306,0.25,0.11764705882352941,0.3235294117647059,0.5147058823529411,0.10294117647058823,0.16176470588235295,0.3235294117647059,0.0,13040.5,5617.75,20223.25,0.0,0,0.014705882352941176,1,0.058823529411764705,4,0.0,0,0.058823529411764705,4,0.0,0,0.0,0,0.0,0,0.04411764705882353,3,0.16176470588235295,11,0.16176470588235295,11,0.1618234862815017
spellslinger__token_engine,theme+role,162,3.734567901234568,4.0,3.0,5.0,1.5307272937589367,0.2037037037037037,0.09876543209876543,0.043209876543209874,0.1419753086419753,0.5370370370370371,0.8148148148148148,1.808641975308642,2.0,8014.5,4538.25,13147.0,0.006172839506172839,1,0.21604938271604937,35,0.12962962962962962,21,0.0,0,0.012345679012345678,2,0.0,0,0.0,0,0.0,0,0.018518518518518517,3,0.808641975308642,131,1.0,162,0.19664781625076028
spellslinger__token_maker_once,theme+role,156,4.064102564102564,4.0,3.0,5.0,1.8140459355119074,0.1794871794871795,0.21153846153846154,0.14102564102564102,0.5512820512820513,0.2692307692307692,0.3076923076923077,1.3076923076923077,1.0,11836.0,7280.75,17748.75,0.0,0,0.07051282051282051,11,0.08333333333333333,13,0.00641025641025641,1,0.05128205128205128,8,0.0,0,0.0,0,0.00641025641025641,1,0.02564102564102564,4,0.3076923076923077,48,1.0,156,0.39417543402831307
spellslinger__tutor_any,theme+role,117,4.452991452991453,5.0,3.0,6.0,2.220709544327855,0.21367521367521367,0.452991452991453,0.07692307692307693,0.21367521367521367,0.5897435897435898,0.7094017094017094,0.6837606837606838,1.0,10743.0,4558.0,16351.0,0.09401709401709402,11,0.17094017094017094,20,0.1282051282051282,15,0.0,0,0.03418803418803419,4,0.0,0,0.0,0,0.0,0,1.0,117,0.6153846153846154,72,0.06837606837606838,8,0.6272807927600365
spellslinger__x_spell,theme+role,98,2.806122448979592,2.0,2.0,4.0,1.6203940265666181,0.5204081632653061,0.08163265306122448,0.21428571428571427,0.37755102040816324,0.336734693877551,0.40816326530612246,0.6428571428571429,1.0,10318.0,6721.5,15236.25,0.0,0,0.19387755102040816,19,0.12244897959183673,12,0.0,0,0.061224489795918366,6,0.0,0,0.0,0,0.0,0,0.02040816326530612,2,0.40816326530612246,40,0.23469387755102042,23,-0.3598751814339822
tokens__artifact,theme+role,388,3.2989690721649483,3.0,2.0,4.0,1.677104453979815,0.3427835051546392,0.10824742268041238,0.0,0.0,0.2422680412371134,1.0,1.958762886597938,2.0,9680.0,4886.25,15875.25,0.002577319587628866,1,0.14690721649484537,57,0.11855670103092783,46,0.0,0,0.02577319587628866,10,0.0,0,0.0,0,0.0,0,0.03350515463917526,13,1.0,388,0.9587628865979382,372,-0.06445612426939135
tokens__card_draw_burst,theme+role,221,3.1538461538461537,3.0,2.0,4.0,1.6921020031313254,0.3574660633484163,0.08144796380090498,0.22624434389140272,0.19909502262443438,0.2669683257918552,0.5746606334841629,1.416289592760181,1.0,10155.5,5713.5,15771.0,0.058823529411764705,13,0.17194570135746606,38,1.0,221,0.013574660633484163,3,0.10407239819004525,23,0.0,0,0.0,0,0.0,0,0.00904977375565611,2,0.5158371040723982,114,0.9004524886877828,199,-0.15144480124484122
tokens__card_draw_engine,theme+role,217,3.5622119815668203,3.0,3.0,4.0,1.2905365194597194,0.22119815668202766,0.07373271889400922,0.009216589861751152,0.004608294930875576,0.6543778801843319,0.9861751152073732,1.9216589861751152,2.0,7863.0,3829.0,12272.0,0.0,0,0.17511520737327188,38,1.0,217,0.0,0,0.009216589861751152,2,0.0,0,0.0,0,0.0,0,0.02304147465437788,5,0.9861751152073732,214,0.9354838709677419,203,0.09333530300699522
tokens__cheap_spell,theme+role,220,1.6545454545454545,2.0,1.0,2.0,0.49426462614793404,1.0,0.0,0.4909090909090909,0.509090909090909,0.0,0.0,0.9272727272727272,1.0,10451.0,4654.5,15297.5,0.0,0,0.1,22,0.16363636363636364,36,0.0,0,0.17727272727272728,39,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.9272727272727272,204,-1.0501463001633888
tokens__creature,theme+role,1929,3.8195956454121305,4.0,3.0,5.0,1.5991864320587448,0.20373250388802489,0.13582166925868325,0.0,0.0,1.0,1.0,1.8906168999481596,2.0,10166.5,5388.25,16536.0,0.0,0,0.184033177812338,355,0.104199066874028,201,0.0,0,0.02177293934681182,42,0.0,0,0.0,0,0.0,0,0.01088646967340591,21,1.0,1929,0.8906168999481596,1718,0.24761461775874283
tokens__enchantment,theme+role,454,3.5,3.0,3.0,4.0,1.3918421855955956,0.2444933920704846,0.08149779735682819,0.0,0.0,0.04405286343612335,1.0,1.9669603524229076,2.0,9580.5,4963.0,15311.5,0.0022026431718061676,1,0.08370044052863436,38,0.1299559471365639,59,0.004405286343612335,2,0.039647577092511016,18,0.0,0,0.0,0,0.0,0,0.02643171806167401,12,1.0,454,0.9669603524229075,439,0.056044583999879515
